Tweets,Sentiment (All)
first month ah ho liao merdeka permai,NEUTRAL
former sungai benut mp tawfik ismail set contest president zahid hamidi th general election ge,NEUTRAL
operator kilang general vacancy open malaysia apply now,NEUTRAL
dapatkan iphone terkini sekarangif interested follow url,NEUTRAL
ahh abg dah horny sangat ni jom abg vcs bogel abg whatsapp kat bio,NEGATIVE
hadiahkan compass buat suka hiking m outdoor hiking camping activities ratings lazada,NEUTRAL
tommy thomas didakwa via,NEUTRAL
this komuter train run by took padang butterworth modern ac,NEUTRAL
new word banana fish fans pisang ikaners,NEUTRAL
petronas gentari gambang rr west dc charger online kw ccs chademo dc kw ac,NEUTRAL
dah ready vcs deal horny dah ni sayang,NEGATIVE
melaka christ church melaka,NEUTRAL
retail assistant sungai buloh area,NEUTRAL
makan avenue makan avenue,NEUTRAL
indian junior mens team play sultan johor cup opener today,NEUTRAL
personal financial consultant simpang alor gajah branch,NEUTRAL
netizens roast malaysian panel wanting rename indian dosa,NEGATIVE
oct popular book fair sale lotuss bukit indah,NEUTRAL
oct samsung shopee sale,NEUTRAL
oct common sense deepavali sale johor premium outlets,NEUTRAL
oct puma super brand day sale lazada,NEUTRAL
a trip memory lane finding food miri sarawak,NEUTRAL
buat susah pergi kalau kat kl dah pancake ni lanai foodtruck klkredit yankyummy,NEUTRAL
so someone israel manage enter malaysia,NEGATIVE
watch malaysian motogp live stream,NEUTRAL
ge anwar contest tambun perak,NEUTRAL
tokyo import russia berita harian,NEUTRAL
aeons islamic digital appoint raja teh maimunah ceo,NEUTRAL
kuala langat mp xavier jayakumar taking break politics,NEUTRAL
melaka trip day bliss malacca,NEUTRAL
sultan johor cup stadium hockey taman daya johor oct credit video rtm,NEUTRAL
hii everyone firah back dgn video new picture nude sngt lengkap bila silahkan pm kat twitt ye abg,NEGATIVE
melaka river cruisemelaka trip day melaka river cruise,NEUTRAL
kru restaurant mcdonalds tesco tanjung pinang,NEUTRAL
upside house melakamelaka trip day upside house melaka terbalik melaka,NEUTRAL
liga alumnimatch farisian zaaba arena owl trafford,NEUTRAL
morning semuaberapa profit cover loss,NEUTRAL
live nowayam butter chicken pedas oren,NEUTRAL
walkabout deepavali bazaar little brickfields malaysia video,NEUTRAL
the areas affected kampung sentua kampung seriab kampung bakau,NEUTRAL
melaka straits mosque,NEUTRAL
chincilla pon gaisssss nak letgo ekor sekali kawan ekoq ni ja kalau berminat roger link kat bioo,NEUTRAL
little turkey restaurant batu ferengghi,NEUTRAL
martial arts odyssey silat guru azlan ghani part,NEUTRAL
food republic kembali lotuss ampang,NEUTRAL
galeri volvo xc facelift rm,NEUTRAL
a trip memory lane mutton curry cold beer riverwalk tandoor restoran gelang patah johor,NEUTRAL
the colourful night shot via nokia x g bukit bintangkuala,NEUTRAL
bookdoc onboarding anms balik pulau,NEUTRAL
bornean black magpie sabah via,NEUTRAL
sabah pas go solo general election even three perikatan pn partners contest gabungan grs logo read,NEUTRAL
apalah nasib pageantry kann,NEUTRAL
vcs deal pm sangap ni abang,NEGATIVE
besar gila weh library dia kredit ig gayatravel,POSITIVE
sojc lost sultan johor cup today,NEGATIVE
ace subaru xv gt edition forester gt edition menanti anda jimat rmk,NEUTRAL
ace jamu barisan model mercedesbenz amg eq cclass eclass,NEUTRAL
ade horny tak ye nikalau ade kite vcs bogel je abg jomla whatsapp ye bby,NEGATIVE
i dah sangap ni jom vcs trusted whatsapp,NEGATIVE
welcome open vcs bogel pm snapchat horny dah ni sayang,NEGATIVE
ace satria gti putra dsr honda sw toyota mr display sccc,NEUTRAL
kucing jalananstray cat,NEUTRAL
kuala photography,NEUTRAL
jom vc bogel abg dah horny ni tggu ye,NEGATIVE
hai awk mlm ni sedap la vcs video bogel awk,NEGATIVE
slingbag black kualiti mantap marhaen buy,NEUTRAL
sapa beliebers jommmmm buat macam ni jugakkk,NEUTRAL
a trip memory lane golden orb spiders nephila pilipes andaman hotel langkawi,NEUTRAL
pakistan drew nd match goals sultan azlan shah cup,NEUTRAL
kucing hilanglokasi parkfield residences tropicana heights kajang selangor,NEGATIVE
standard darjah like,NEUTRAL
minggu amanah issue date complete setrm,NEUTRAL
minggu amanah issue date complete set,NEUTRAL
ustsz kazim elyas join barisan pulak tu huhu,NEGATIVE
a trip memory lane see tg rhu mangrove tour langkawi malaysia,NEUTRAL
hiring rd party risk data analyst cyberjaya,NEUTRAL
jom order,NEUTRAL
nak gambar cantik instgrammable follow tips ni,NEUTRAL
omatsuri festival pavillion bukit jalil,NEUTRAL
tahniah pearly,POSITIVE
tropicana avenue petaling jaya night mode,NEUTRAL
reformasi change change mean pkr,NEUTRAL
maserati grecale trofeo barbie editon dihasilkan rm juta ps nm v twin turbo,NEUTRAL
hii abg avaible vc bogel silah wassap klau nak yer abg,NEGATIVE
purbawara arakafeat makhlvk riko sog firdaus exdaarchlea official music video,NEUTRAL
peniaga tea herba wong lo katwong lo kat herbal tea vendor,NEUTRAL
antibacteria antiodor antivirus m sqft m hepa filter terjual shopee,NEUTRAL
full video anthony lokes speech daps ceramah yong peng via,NEUTRAL
hours counting commute home bayan penanti bukit mertajam,NEUTRAL
jps issues flash flood warning areas penang selangor johor pahang kl,NEGATIVE
peniaga ayam tandoorichicken tandoori vendor,NEUTRAL
restaurant crew part time bukit mertajam,NEUTRAL
bukit damansara chateau dionne kl,NEUTRAL
flash floods reported selangor denai alam persiaran mokhtar dahari klang among affected,NEGATIVE
bole refer korang buat technical analisis kat saham trading stuff,NEUTRAL
ipoh old town,NEUTRAL
workshop kayu yg korang join dgn kengkawan macam wood placeinstagrammy,NEUTRAL
cantara residences ara damansara petaling jaya get dream home reach us click link here,NEUTRAL
a trip memory lane andaman hotel langkawi base days,NEUTRAL
bendang vivo x pro lightroom mobile,NEUTRAL
japanese campur hawaii vibes gitu gais tiktok duuhsrsly,NEUTRAL
masai united scored break singacup,NEUTRAL
morning psa friends kl gangguan lrt stesen,NEGATIVE
several part shah experiencing flash floods seksyen padang jawa,NEGATIVE
a trip memory lane tg rhu mangrove tour langkawi,NEUTRAL
inspire budakbola junior academy malaysia uvsbarca academy delhi india november,NEUTRAL
geopark uniqueness malaysiasinga formation,NEUTRAL
ni dah serupa kambing biri ni twitter chonkyanimalx,NEUTRAL
penanam tembakauthe pioneer tobacoo farming,NEUTRAL
yamaha tracer gt diperkenal adaptive cruise control radar skrin tft inci,NEUTRAL
volvo xc recharge pure electric facelift msia jarak km gaya kelengkapan,NEUTRAL
jemputan liga fifa world cup fantasy league pin liga nazkqmw,NEUTRAL
a healthy corruption free reformed umnobn good pakatan harapan malaysia,POSITIVE
they tuan ibrahim tuan man pas representing perikatan pn pakatan harapan ph candidate nga kor ming dap,NEUTRAL
on vcs video lncap,NEGATIVE
genting highland,NEUTRAL
paratha ala otakotak tuna,NEUTRAL
mega emperor gate taniah boss menang freegame besarcuci rm ongongh online service wechat victoria elegram whatsappmy,NEGATIVE
would accept pakatan harapan barisan coalition,NEUTRAL
official phs chow kon yeow batu kawan seat,NEUTRAL
official bns zahid hamidi bagan seat,NEUTRAL
official phs amirudin shari gombak seat,NEUTRAL
official phs nga kor ming teluk intan seat,NEUTRAL
malaysia election comfortable win anwar perak debut,POSITIVE
open ye ni slot real sex video call sex price boleh dm ape tak tekan link tele profile,NEGATIVE
throwback jalanjalan makan x,NEUTRAL
passing cloud je ni tiktok,NEUTRAL
k dah bye,NEUTRAL
datuk takiyuddin hassan arrived maktab sultan ismail sic kota bharu waited voters polling station open am,NEUTRAL
in selangor heavy rain thunderstorms expected hulu langat area johor involves tangkak segamat muar batu pahat kluang pontian kulai,NEGATIVE
malaysia nft news,NEUTRAL
see nowpn ph bebas,NEUTRAL
dh ready vcs bogel pm,NEGATIVE
datuk anwar ibrahim tambun hours campaign trail ends,NEUTRAL
shower merdeka square,NEUTRAL
disneyland melaka disney says,NEUTRAL
other tags kalaulah betul mechanize votes,NEUTRAL
watch youtube kembara k,NEUTRAL
a trip memory lane tg rhu mangrove tour langkawi malaysia educational,NEUTRAL
the flood situation kampung bangi tambahan bangi lama morning,NEUTRAL
cuti sabtu village mall,NEUTRAL
s sultan dipertuan agong way royal palace sultan met motorcyclist involved accident gambang istana,NEUTRAL
dulu ceo automotive stail dia pakai tie sampai,NEUTRAL
in case missed check episode persimpangan,NEUTRAL
a trip memory lane night tune hotel klia lumpur,NEUTRAL
relaxing lobby swissgarden hotel bukit bintang lumpur,NEUTRAL
famous putu piring pasar taman datosenu full video,NEUTRAL
president pkr anwar ibrahim delivering speech bazaria pantaikampung kerinci,NEUTRAL
restaurant crew part time bayan bukit jambul,NEUTRAL
it believed two dpm posts go pesaka bumiputera bersatu,NEUTRAL
click link buy directly link membeli langsung,NEUTRAL
hi abg dah vc bogel trusted yg nk pm pancut,NEGATIVE
anwar ibrahim leader malaysias pakatan harapan coalition named th prime minister country,NEUTRAL
watch anwar ibrahim sworn malaysias pm yearold veteran politician took oath office front king sultan sultan shah palace lumpur watch,NEUTRAL
dah start guys jom,NEUTRAL
tahniahdatuk anwar ibrahimperdana keunity government races religions regions,POSITIVE
posting instagram hashtag become truetahniah pm,POSITIVE
pm seen entering negara sworn s th prime minister pm,NEUTRAL
gwm ora good cat dilancar rmkrmk,NEUTRAL
area gombak lrt station lumpur motion lapse via,NEUTRAL
apply job job malaysia hiring receptionist company agensi pekerjaan recruit express location lumpur url date,NEUTRAL
ranking top song sfmm road ajl,POSITIVE
in front central market lumpur,NEUTRAL
eh lupa hastag,NEUTRAL
sarawakians want gps gabungan sarawak partner pas parti semalaysia sign petition via,NEUTRAL
living legend tok guru nik aziz,NEUTRAL
siapa nak beli sewa rumah bungalow semid terrace condo reach us click link here catalogue,NEUTRAL
warisan favours phbn forming federal govt,NEUTRAL
sekian neutral,NEUTRAL
tq sharing kajian kualiti sungai sample november february,POSITIVE
kucing zaman catslike,NEUTRAL
get bored jalanjalan permas jaya see permas jaya find nice places,POSITIVE
ada tu wednesday tapi,NEUTRAL
facebook live sempena perasmian intelligent data lounge idl statsdw jam ini,NEUTRAL
cimb organising music run saturday technology park bukit jalil lumpur,NEUTRAL
let us vote nominated category selebriti digital tergempak gempak wanted,NEUTRAL
lain macam hotel ni style minimalist ke tiktok durianator,NEUTRAL
checking cats eye mata kuching,NEUTRAL
one gram iskandar puteri johor sunway citrine residence,NEUTRAL
this videolook sultan brunei prince pengiran muda mateen,NEUTRAL
pakatan harapan ph drop race padang serai says candidate sofee razak read,NEUTRAL
jom buat business guna apps je duit rm seharistudent pun join jugak,NEUTRAL
sultan hassanal bolkiah makes special visit,POSITIVE
penang street food curry chicken rice nasi kandar lunch video,NEUTRAL
kinta riverfront ipoh,NEUTRAL
hour kota kinabalu city evening tour,NEUTRAL
hii bby cipap dah berair ni jom vc bogelwassap kt bio ye bby,NEGATIVE
a trip memory lane favourite indian restaurant riverwalk tandoor restoran gelang patah johor,POSITIVE
pd waterfront port dickson sembilan night via,NEUTRAL
ada discount kfc dekat foodpanda,NEUTRAL
kasturi kijang wangi kasturi kijang tiktok shop perfumes,NEUTRAL
juara british rallycross bakal guna iriz rx pusingan irish rallycross,NEUTRAL
tanjung biru blue lagoon tanjung tuan port dickson via,NEUTRAL
acura integra type sah muncul l vtec turbo hp mt lsd,NEUTRAL
pelancong guna qr duitnow boost,NEUTRAL
a trip memory lane spending night tune hotel klia lumpur,NEUTRAL
bluebanded kingfishertaman rimba ampang,NEUTRAL
ekonomi bantu utk prediction kripto market,NEUTRAL
mega slot tiger glory cuci rm senang wechat victoria elegram whatsappmy,NEGATIVE
pussy slot bonus bear cuci rm ongongelegram whatsappmy,NEGATIVE
mega slot jin qian wa taniah cuci rm senang senangh online service wechat victoria elegram whatsappmy,NEGATIVE
pussy slot dolphin reef taniah boss cuci rm senang senang h online service wechat vegaselegram whatsappmy,NEGATIVE
adventure waterpark desaru coast adventure waterpark desaru coast,NEUTRAL
subaru crosstrek dilancar l eboxer ps,NEUTRAL
area taman melati lrt station lumpur via,NEUTRAL
a pkr mp speaks mind dec,NEUTRAL
ghosts jerejak island penang malaysiasee george hrubys works at,NEUTRAL
cat foundhas anyone lost catlocation usj subang jaya selangor,NEGATIVE
design village outlet batu kawan,NEUTRAL
production planner tanjong kling melaka vacancy open malaysia apply now,NEUTRAL
repost sebab tadi lupa mention,NEUTRAL
original pak lang kopitiam port dickson via,NEUTRAL
rice mandi viral chef sulaiman,NEUTRAL
final kat kedai mamak je game stadium,NEUTRAL
spanish gold fly box pcsubat kuat shah lubuk jenis ubat kuat adaself pickup padang jawa shah alamboleh delivery guna lalamovewhatsapp,NEGATIVE
only android g full bar iphone g pun macam kena gempa,NEUTRAL
position admin partimefulltime jumaatworking hour pmlokasi shaftbury putrajayabasic rm elaun muslim perempuanwasap ms ira,NEUTRAL
accompanied president audience spb dipertuan agong xvi istana negara,NEUTRAL
yb ev perlukan varient seater model seater mpvsuv xmsok,NEUTRAL
morning view fromkundasang ig,NEUTRAL
ios support g kelajuan download cecah mbps,NEUTRAL
nasib ismail sabri pru dec,NEUTRAL
malam bby jom vcs trusted abg yg nak silah whatsapp ye bby,NEGATIVE
mesin harimau malayasubscribe youtube,NEUTRAL
pos taman ungku aminah contact phone address,NEUTRAL
pos nusajaya johor contact phone address,NEUTRAL
pos kangkar pulai johor contact phone address,NEUTRAL
pos petaling jaya selangor contact phone address,NEUTRAL
pos sungai buloh selangor contact phone address,NEUTRAL
crossing sadaobukit kayu hitam border,NEUTRAL
hello top world skybridge langkawi,POSITIVE
exploring bukit bintang via,NEUTRAL
bukan adult je sleeping style babybaby pun sleeping style dia tiktok,NEUTRAL
anda suka buah naga hl restaurant cafe,NEUTRAL
anwars move team barisan may backfire,NEUTRAL
pos kota damansara selangor contact phone address,NEUTRAL
pos kota kemuning selangor contact phone address,NEUTRAL
pos puchong selangor contact phone address,NEUTRAL
pos mydin usj selangor contact phone address,NEUTRAL
pos laju cawangan contact phone address,NEUTRAL
monorail bukit bintang golden triangle wolo kl,NEUTRAL
poslaju bangi selangor contact phone address,NEUTRAL
poslaju sungai petani bakar arang contact phone address,NEUTRAL
poslaju kulim kedah contact phone address,NEUTRAL
poslaju alor setar kedah contact phone address,NEUTRAL
poslaju darulaman kedah contact phone address,NEUTRAL
penang food tandoori chicken nasi kandar dinner video,NEUTRAL
poslaju jerteh terengganu contact phone address,NEUTRAL
poslaju banting selangor contact phone address,NEUTRAL
poslaju kota kinabalu contact phone address,NEUTRAL
poslaju kenyalang contact phone address,NEUTRAL
poslaju puching pos taman perindustrian puching contact phone address,NEUTRAL
poslaju batu caves selangor contact phone address,NEUTRAL
poslaju petaling jaya selangor contact phone address,NEUTRAL
poslaju klang selangor contact phone address,NEUTRAL
kluang johor poslaju contact phone address,NEUTRAL
poslaju ayer hitam johor contact address phone,NEUTRAL
poslaju jitra kedah contact phone address,NEUTRAL
selangor shah poslaju contact phone address,NEUTRAL
more nine million voters involved selangor penang negri sembilan kelantan terengganu kedah hold state polls ge last month,NEUTRAL
